IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
WOR52_10021215,WOR1_52_54_19671,#N/A,39.0244,6888,WOR52_100212159,WOR52_10021215.31,6223,6888,665,2510093290,2510065009,30.6,"Archaea;Crenarchaeota;Thermoprotei;Acidilobales;Caldisphaeraceae;Caldisphaera;lagunensis;Caldisphaera lagunensis IC-154, DSM 15908",Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,25.74,pfam00155,KO:K00812,30.6,EC:2.6.1.1
WOR52_10003057,WOR1_52_54_75,74-1,37.9147,76432,WOR52_100030579,WOR52_10003057.29,7770,9599,1829,2514223905,2513237218,53.5,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,49.1,pfam04867,KO:K00820,53.5,EC:2.6.1.16
WOR52_10003032,WOR1_52_54_41,74-2,32.7606,100459,WOR52_1000303253,WOR52_10003032.173,47990,49798,1808,2514223905,2513237218,54.8,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,50.08,pfam00310,KO:K00820,54.8,EC:2.6.1.16
WOR52_10004261,WOR1_52_54_1491,74-2,33.2248,23341,WOR52_100042619,WOR52_10004261.28,7204,9012,1808,2514223905,2513237218,53.2,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,48.52,pfam00310,KO:K00820,53.2,EC:2.6.1.16
WOR52_10019856,WOR1_52_54_18245,74-3,37.158,7164,WOR52_100198562,WOR52_10019856.5,587,2419,1832,2514223905,2513237218,58.5,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,51.47,pfam10843,KO:K00820,58.5,EC:2.6.1.16
WOR52_10000472,15833,#N/A,45.3565,76009,WOR52_1000047221,WOR52_10000472.67,19766,21466,1700,2514224740,2513237218,28.1,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511",Zinc carboxypeptidase,pfam00246,COG3608,24.76,pfam00246,,,
WOR52_10003237,WOR1_52_54_286,#N/A,36.2786,47240,WOR52_1000323746,WOR52_10003237.146,42357,47240,4883,2514223906,2513237218,27.8,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511",Peptidase family C25,pfam01364,COG1572,26.4,pfam07705,,,
WOR52_10006124,WOR1_52_54_3561,#N/A,38.0474,45672,WOR52_100061247,WOR52_10006124.24,10183,14226,4043,2514223189,2513237218,34.1,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511",Peptidase family C25,pfam01364,COG1843,31.48,pfam01364,,,
WOR52_10005053,WOR1_52_54_2370,#N/A,41.9341,29761,WOR52_100050532,WOR52_10005053.5,1187,2890,1703,2514224740,2513237218,28.8,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511",Zinc carboxypeptidase,pfam00246,COG1834,17.37,pfam03855,,,
WOR52_10033516,WOR1_52_54_32566,#N/A,41.8991,16313,WOR52_1003351619,WOR52_10033516.59,13213,14688,1475,2514224740,2513237218,30.4,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511",Zinc carboxypeptidase,pfam00246,COG3608,24.27,pfam00246,,,
WOR52_10007265,WOR1_52_54_4802,#N/A,45.3453,13814,WOR52_100072653,WOR52_10007265.9,5760,9704,3944,2514223189,2513237218,31.4,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511",Peptidase family C25,pfam01364,COG1843,30.95,pfam10124,,,
WOR52_10018661,WOR1_52_54_16980,#N/A,44.0678,11033,WOR52_100186619,WOR52_10018661.26,5882,9835,3953,2514223189,2513237218,30.9,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511",Peptidase family C25,pfam01364,COG4995,23.88,pfam13585,,,
WOR52_10011251,WOR1_52_54_9100,#N/A,49.8333,10196,WOR52_100112513,WOR52_10011251.8,4487,8458,3971,2514223189,2513237218,30.2,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511",Peptidase family C25,pfam01364,COG1843,26.09,pfam14740,,,
WOR52_10023872,WOR1_52_54_22456,#N/A,32.4147,7475,WOR52_100238722,WOR52_10023872.5,755,4690,3935,2514223189,2513237218,34.8,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511",Peptidase family C25,pfam01364,,,pfam01364,,,
WOR52_10004952,WOR1_52_54_2264,#N/A,28.6064,19195,WOR52_100049526,WOR52_10004952.21,6854,7966,1112,2514223905,2513237218,34.7,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,32.58,pfam01380,KO:K00820,34.7,EC:2.6.1.16
WOR52_10000823,16184,#N/A,39.9739,18362,WOR52_100008238,WOR52_10000823.26,6936,8540,1604,2514224605,2513237218,54.7,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511","Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,42.07,pfam02775,KO:K00179,54.7,EC:1.2.7.8
WOR52_10012753,WOR1_52_54_10713,#N/A,35.3305,9380,WOR52_100127534,WOR52_10012753.10,2551,3795,1244,2514222772,2513237218,73.6,"Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;album;Ignavibacterium album Mat9-16, JCM 16511",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,43.49,pfam00202,KO:K00819,73.6,EC:2.6.1.13
WOR52_10020045,WOR1_52_54_18448,21,60.8958,7122,WOR52_100200453,WOR52_10020045.9,2788,3990,1202,2517206060,2517093030,73.3,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,47.75,pfam00202,KO:K00819,69.2,EC:2.6.1.13
WOR52_10007062,WOR1_52_54_4584,25,60.7581,14087,WOR52_100070629,WOR52_10007062.30,10141,11376,1235,2517206060,2517093030,66.9,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,44.44,pfam00202,KO:K00819,64,EC:2.6.1.13
WOR52_10006454,WOR1_52_54_3915,26,52.8166,15160,WOR52_1000645410,WOR52_10006454.32,7680,11489,3809,2517206296,2517093030,26.3,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Peptidase family C25,pfam01364,COG1843,30.61,pfam13860,,,
WOR52_10016626,WOR1_52_54_14827,64,32.8729,7964,WOR52_100166261,WOR52_10016626.1,2,532,530,2517206675,2517093030,81.7,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,domain,pfam01855,COG0674,43.35,pfam01855,KO:K00174,78.5,EC:1.2.7.3
WOR52_10011943,WOR1_52_54_9835,78,39.8328,9806,WOR52_100119435,WOR52_10011943.15,5654,6847,1193,2517206060,2517093030,62.5,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,42.11,pfam00202,KO:K00819,60.2,EC:2.6.1.13
WOR52_10004196,WOR1_52_54_1415,78-2,40.877,24767,WOR52_1000419617,WOR52_10004196.52,16718,20521,3803,2517206296,2517093030,25.4,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Peptidase family C25,pfam01364,COG1843,33.33,pfam14317,,,
WOR52_10004621,WOR1_52_54_1886,78-2,41.8344,34976,WOR52_100046218,WOR52_10004621.23,5142,6335,1193,2517206060,2517093030,63,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,40.6,pfam00202,KO:K00819,63.4,EC:2.6.1.13
WOR52_10003595,WOR1_52_54_719,#N/A,38.2196,31094,WOR52_1000359519,WOR52_10003595.56,21570,22034,464,2517206060,2517093030,70.4,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG0160,71.43,pfam00202,KO:K00819,66.7,EC:2.6.1.13
WOR52_10003947,WOR1_52_54_1137,#N/A,41.174,31022,WOR52_1000394727,WOR52_10003947.83,24674,25879,1205,2517206060,2517093030,67.1,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,44.91,pfam00202,KO:K00819,65.8,EC:2.6.1.13
WOR52_10009643,WOR1_52_54_7368,#N/A,45.4683,23810,WOR52_100096434,WOR52_10009643.12,3017,4222,1205,2517206060,2517093030,67.3,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,44.67,pfam00202,KO:K00819,64.5,EC:2.6.1.13
WOR52_10007301,WOR1_52_54_4842,#N/A,41.6781,22585,WOR52_1000730118,WOR52_10007301.53,18661,19866,1205,2517206060,2517093030,66.6,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,44.17,pfam00202,KO:K00819,65.8,EC:2.6.1.13
WOR52_10001496,16857,#N/A,48.3434,17868,WOR52_1000149614,WOR52_10001496.43,14049,15251,1202,2517206060,2517093030,67.8,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,45.02,pfam00202,KO:K00819,66.5,EC:2.6.1.13
WOR52_10008953,WOR1_52_54_6622,#N/A,45.6886,13592,WOR52_100089532,WOR52_10008953.4,538,1743,1205,2517206060,2517093030,66.9,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,44.67,pfam00202,KO:K00819,65.2,EC:2.6.1.13
WOR52_10042338,WOR1_52_54_80660,#N/A,47.0995,9843,WOR52_100423386,WOR52_10042338.19,6490,7695,1205,2517206060,2517093030,68.3,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,45.52,pfam00202,KO:K00819,67.2,EC:2.6.1.13
WOR52_10020118,WOR1_52_54_18526,#N/A,58.866,8995,WOR52_100201189,WOR52_10020118.27,5951,7153,1202,2517206060,2517093030,69.3,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,45,pfam00202,KO:K00819,67.8,EC:2.6.1.13
WOR52_10042103,WOR1_52_54_76848,#N/A,41.8678,7956,WOR52_100421035,WOR52_10042103.15,3096,4241,1145,2517206060,2517093030,67.1,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,48.56,pfam00202,KO:K00819,66.6,EC:2.6.1.13
WOR52_10035329,WOR1_52_54_34468,#N/A,48.3434,7757,WOR52_1003532910,WOR52_10035329.34,6422,7624,1202,2517206060,2517093030,68.8,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,46.15,pfam00202,KO:K00819,66.8,EC:2.6.1.13
WOR52_10040068,WOR1_52_54_54797,#N/A,63.7716,7392,WOR52_100400685,WOR52_10040068.15,6053,7345,1292,2517206060,2517093030,70.4,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,46.4,pfam00202,KO:K00819,64.5,EC:2.6.1.13
WOR52_10038541,WOR1_52_54_44869,#N/A,47.629,6221,WOR52_100385411,WOR52_10038541.1,3,860,857,2517206060,2517093030,68.1,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,48.08,pfam00202,KO:K00819,65.1,EC:2.6.1.13
WOR52_10029198,WOR1_52_54_28042,#N/A,43.8979,5916,WOR52_100291986,WOR52_10029198.17,4581,5786,1205,2517206060,2517093030,69.5,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,43.92,pfam00202,KO:K00819,67.3,EC:2.6.1.13
WOR52_10040117,WOR1_52_54_55148,#N/A,46.0905,5832,WOR52_100401177,WOR52_10040117.22,3934,5139,1205,2517206060,2517093030,68.4,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,44.91,pfam00202,KO:K00819,64.5,EC:2.6.1.13
WOR52_10042821,WOR1_52_54_90232,#N/A,57.3658,5702,WOR52_100428215,WOR52_10042821.17,1558,2760,1202,2517206060,2517093030,72.9,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,45.75,pfam00202,KO:K00819,66.5,EC:2.6.1.13
WOR52_10034204,WOR1_52_54_33277,#N/A,44.5451,5188,WOR52_100342041,WOR52_10034204.1,3,845,842,2517206060,2517093030,66.1,Bacteria;Ignavibacteria;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Melioribacter;roseus;Melioribacter roseus P3M,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,47.33,pfam00202,KO:K00819,62.8,EC:2.6.1.13
WOR52_10006917,WOR1_52_54_4416,#N/A,44.6114,24756,WOR52_1000691716,WOR52_10006917.48,7813,8601,788,2524007237,2523533630,56.7,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;thiophilus;Thermodesulfovibrio thiophilus DSM 17215,Methionine aminopeptidase,COG0024,COG0024,49.61,pfam00557,KO:K01265,58.3,EC:3.4.11.18
WOR52_10014890,WOR1_52_54_12979,#N/A,36.2538,10432,WOR52_100148902,WOR52_10014890.5,321,1487,1166,2524007552,2523533630,44.4,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;thiophilus;Thermodesulfovibrio thiophilus DSM 17215,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,43.37,pfam00155,KO:K00812,45.9,EC:2.6.1.1
WOR52_10024624,WOR1_52_54_23250,#N/A,43.89,6293,WOR52_100246243,WOR52_10024624.8,1667,2404,737,2524007237,2523533630,58.7,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;thiophilus;Thermodesulfovibrio thiophilus DSM 17215,Methionine aminopeptidase,COG0024,COG0024,47.64,pfam00557,KO:K01265,57.6,EC:3.4.11.18
WOR52_10031336,WOR1_52_54_30281,#N/A,52.7076,5466,WOR52_100313361,WOR52_10031336.1,2,652,650,2524007552,2523533630,54.7,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;thiophilus;Thermodesulfovibrio thiophilus DSM 17215,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,43.89,pfam00155,KO:K00812,56.9,EC:2.6.1.1
WOR52_10012501,WOR1_52_54_10444,79,38.1228,27157,WOR52_100125016,WOR52_10012501.18,3016,4197,1181,643374594,643348581,53.2,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;yellowstonii;Thermodesulfovibrio yellowstonii DSM 11347,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,45.96,pfam00155,KO:K00812,53.2,EC:2.6.1.1
WOR52_10000513,15874,#N/A,45.8174,52718,WOR52_1000051351,WOR52_10000513.159,39794,40915,1121,643374594,643348581,42.2,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;yellowstonii;Thermodesulfovibrio yellowstonii DSM 11347,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,45.45,pfam00155,KO:K00812,42.2,EC:2.6.1.1
WOR52_10005840,WOR1_52_54_3251,#N/A,33.7263,16966,WOR52_1000584013,WOR52_10005840.47,15368,16573,1205,643374594,643348581,43.5,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;yellowstonii;Thermodesulfovibrio yellowstonii DSM 11347,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,36.39,pfam00155,KO:K00812,43.5,EC:2.6.1.1
WOR52_10010884,WOR1_52_54_8701,#N/A,52.7474,10410,WOR52_100108847,WOR52_10010884.23,6606,7799,1193,643374594,643348581,59.4,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;yellowstonii;Thermodesulfovibrio yellowstonii DSM 11347,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,44.42,pfam00155,KO:K00812,59.4,EC:2.6.1.1
WOR52_10002674,18382,#N/A,51.5204,9899,WOR52_1000267413,WOR52_10002674.39,9187,9897,710,643374594,643348581,39.6,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;yellowstonii;Thermodesulfovibrio yellowstonii DSM 11347,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,40.25,pfam00155,KO:K00812,39.6,EC:2.6.1.1
WOR52_10015166,WOR1_52_54_13271,#N/A,51.4391,8408,WOR52_100151662,WOR52_10015166.5,1192,2385,1193,643374594,643348581,60.5,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;yellowstonii;Thermodesulfovibrio yellowstonii DSM 11347,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,43.75,pfam00155,KO:K00812,60.5,EC:2.6.1.1
WOR52_10031764,WOR1_52_54_30730,#N/A,33.7775,6454,WOR52_100317648,WOR52_10031764.20,5044,6240,1196,643374594,643348581,51.4,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;yellowstonii;Thermodesulfovibrio yellowstonii DSM 11347,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,41.09,pfam00155,KO:K00812,51.4,EC:2.6.1.1
WOR52_10037648,WOR1_52_54_40359,#N/A,52.1626,5017,WOR52_100376486,WOR52_10037648.16,2488,3681,1193,643374594,643348581,61.3,Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Thermodesulfovibrio;yellowstonii;Thermodesulfovibrio yellowstonii DSM 11347,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,44.06,pfam00155,KO:K00812,61.3,EC:2.6.1.1
WOR52_10005706,WOR1_52_54_3102,23,51.1606,16759,WOR52_100057064,WOR52_10005706.12,3063,4160,1097,2004171087,2004170000,56.7,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,36.6,pfam00155,KO:K00812,52.5,EC:2.6.1.1
WOR52_10011958,WOR1_52_54_9850,23,52.5525,10186,WOR52_100119586,WOR52_10011958.20,3280,4464,1184,2004171111,2004170000,62.2,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,54.16,pfam00202,KO:K00818,56.4,EC:2.6.1.11
WOR52_10004960,WOR1_52_54_2272,40,44.9875,19152,WOR52_1000496024,WOR52_10004960.74,17156,18268,1112,2004171087,2004170000,55.9,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,40.26,pfam00155,KO:K00812,53.3,EC:2.6.1.1
WOR52_10008705,WOR1_52_54_6356,66,43.5078,12076,WOR52_100087056,WOR52_10008705.17,3790,10686,6896,2004173299,2004170000,36,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR52_10042345,WOR1_52_54_80774,69,56.4249,6109,WOR52_100423451,WOR52_10042345.1,3,1148,1145,2004171111,2004170000,58,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,54.15,pfam00202,KO:K00821,52.8,EC:2.6.1.11
WOR52_10003539,WOR1_52_54_651,#N/A,49.7983,93451,WOR52_1000353983,WOR52_10003539.264,77447,83896,6449,2004173299,2004170000,36.5,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR52_10006353,WOR1_52_54_3809,#N/A,50.4136,28891,WOR52_1000635318,WOR52_10006353.51,21144,24452,3308,2004173299,2004170000,36.5,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Peptidase family C25,pfam01364,,,pfam14683,,,
WOR52_10006607,WOR1_52_54_4083,#N/A,40.6308,20322,WOR52_100066079,WOR52_10006607.32,7591,10455,2864,2004173299,2004170000,32.7,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR52_10025427,WOR1_52_54_24087,#N/A,52.93,8925,WOR52_100254271,WOR52_10025427.1,1,2928,2927,2004173299,2004170000,31.3,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR52_10016157,WOR1_52_54_14328,#N/A,53.0277,8092,WOR52_100161572,WOR52_10016157.5,432,5561,5129,2004173299,2004170000,32,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Peptidase family C25,pfam01364,COG1843,28.57,pfam08126,,,
WOR52_10017930,WOR1_52_54_16201,#N/A,48.207,7613,WOR52_100179301,WOR52_10017930.1,3,1034,1031,2004171707,2004170000,59.5,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,"Thiamine pyrophosphate enzyme, C-terminal TPP binding domain",pfam02775,COG0028,51.79,pfam00205,KO:K01652,58.7,EC:2.2.1.6
WOR52_10038673,WOR1_52_54_45660,#N/A,42.8515,7540,WOR52_100386734,WOR52_10038673.10,3323,5881,2558,2004173299,2004170000,31.8,Bacteria;Planctomycetes;Planctomycetia;Candidatus Brocadiales;Candidatus Brocadiaceae;Candidatus Kuenenia;stuttgartiensis;Candidatus Kuenenia stuttgartiensis,Peptidase family C25,pfam01364,COG0855,26.21,pfam08126,,,
